time,open,high,low,close,volume
1744365600,82375.0,82931.5,81985.5,82095.0,45427.0
1744372800,82111.5,83251.5,81786.0,82892.0,35314.0
1744380000,82780.0,82780.0,81316.5,82482.5,17888.0
1744387200,82499.0,84000.0,81972.0,83887.0,23920.0
1744394400,83898.0,84171.0,83470.5,83780.0,23891.0
1744401600,83820.5,84254.5,83607.5,83645.0,22181.0
1744408800,83658.5,83677.5,83132.5,83385.5,10930.0
1744416000,83412.0,83537.5,83128.0,83191.0,8018.0
1744423200,83181.5,83265.0,82766.5,82940.0,8644.0
1744430400,82942.0,83466.0,82824.5,83299.5,12787.0
1744437600,83313.0,83784.0,83313.0,83685.5,10584.0
1744444800,83694.0,83978.0,83391.5,83507.0,11158.0
1744452000,83490.5,83611.0,83264.0,83483.5,22110.0
1744459200,83500.0,84658.5,83432.5,84438.0,34939.0
1744466400,84426.5,85377.0,84270.0,84975.5,49345.0
1744473600,84965.0,85170.0,84392.5,84731.0,22715.0
1744480800,84734.0,85200.5,84722.0,84892.0,28094.0
1744488000,84921.5,85850.5,84831.0,85317.0,28881.0
1744495200,85375.0,85657.0,85130.5,85242.0,5236.0
1744502400,85238.0,86044.5,84986.0,85220.5,35253.0
1744509600,85190.5,85692.5,84694.5,85394.0,33465.0
1744516800,85389.0,85400.0,84363.0,84487.5,33839.0
1744524000,84487.5,84791.0,84378.5,84378.5,7881.0
1744531200,84378.5,84916.0,84251.0,84880.5,9722.0
1744538400,84891.0,84918.0,84184.5,84491.0,22906.0
1744545600,84485.5,84640.5,83480.5,83576.5,18858.0
1744552800,83571.5,84100.5,83463.0,83820.5,9793.0
1744560000,83820.0,84973.0,83813.5,84725.5,13691.0
1744567200,84711.0,84911.0,83008.5,83928.5,27248.0
1744574400,83949.5,84385.5,83013.0,83568.5,12304.0
1744581600,83602.5,83825.0,83125.5,83719.0,7523.0
1744588800,83713.5,85116.0,83653.0,84201.0,17063.0
1744596000,84210.0,85527.0,84011.0,84536.5,33623.0
1744603200,84536.5,85057.5,84301.5,84524.0,9542.0
1744610400,84536.5,84749.5,84219.0,84544.5,6738.0
1744617600,84507.5,84876.5,84208.0,84412.0,12599.0
1744624800,84420.5,84920.0,84265.0,84892.0,16507.0
1744632000,84908.0,85243.0,84022.5,84353.0,14933.0
1744639200,84394.0,85755.0,83708.5,84063.5,22869.0
1744646400,84054.5,84852.0,83822.5,84816.0,8022.0
1744653600,84813.0,85172.0,84647.0,84856.5,17614.0
1744660800,84843.5,84925.0,84424.5,84666.5,5444.0
1744668000,84637.0,84735.0,84380.5,84541.0,5718.0
1744675200,84587.0,85099.0,84303.0,84916.0,13932.0
1744682400,84964.5,85389.5,84668.5,85352.0,24975.0
1744689600,85314.0,85835.0,85117.5,85502.5,18476.0
1744696800,85500.5,85744.0,85318.5,85620.5,26803.0
1744704000,85822.5,85955.0,85571.5,85955.0,8874.0
1744711200,85955.0,85974.5,85333.5,85549.5,19750.0
1744718400,85549.0,86420.0,85408.0,85536.5,31199.0
1744725600,85510.0,85932.0,84583.0,84874.5,39170.0
1744732800,84871.5,85108.0,84362.5,84430.5,14681.0
1744740000,84410.5,84557.5,83888.5,83954.5,14910.0
1744747200,83941.0,84196.5,83765.5,84137.5,9527.0
1744754400,84110.5,84110.5,83564.5,83609.0,12750.0
1744761600,83595.0,83662.5,83069.0,83590.5,18458.0
1744768800,83617.5,83918.0,83563.0,83664.0,9597.0
1744776000,83653.5,83788.5,83180.0,83326.5,15226.0
1744783200,83316.5,83719.5,83233.0,83340.0,16267.0
1744790400,83327.0,84080.0,83103.5,83558.5,15049.0
1744797600,83550.5,84087.0,83525.5,84004.5,32040.0
1744804800,83996.0,84226.5,83453.0,83720.5,19157.0
1744812000,83702.5,85231.5,83700.5,84802.5,42132.0
1744819200,84831.5,85432.5,83226.5,83226.5,45447.0
1744826400,83235.5,84440.5,83235.5,84309.0,26301.0
1744833600,84221.0,84636.0,84200.0,84510.0,6746.0
1744840800,84538.5,84550.0,83987.0,83990.0,8507.0
1744848000,83990.0,84469.0,83901.0,84299.0,7531.0
1744855200,84299.5,84299.5,83773.0,83953.5,10545.0
1744862400,83931.0,84445.0,83858.0,84354.0,8276.0
1744869600,84352.0,84981.5,84296.5,84629.0,15529.0
1744876800,84629.0,84725.5,84312.5,84434.5,8372.0
1744884000,84434.5,84722.5,84150.5,84523.5,40778.0
1744891200,84600.0,84829.5,84272.5,84437.0,14281.0
1744898400,84394.0,84665.0,83701.0,84495.5,20385.0
1744905600,84495.5,85170.5,84358.0,85068.0,19985.0
1744912800,85068.0,85441.5,84491.5,84809.5,21081.0
1744920000,84864.5,85099.5,84812.5,85020.0,9031.0
1744927200,84975.5,85059.0,84681.0,84915.0,5411.0
1744934400,84909.0,85092.5,84682.5,84890.0,6617.0
1744941600,84882.0,84940.0,84692.5,84790.5,7230.0
