time,open,high,low,close,volume
1760159700,112620.0,112630.0,111983.0,111983.0,719.0
1760160600,111983.0,112220.5,111982.5,111993.5,405.0
1760161500,111993.5,112473.0,111986.5,112338.5,560.0
1760162400,112367.0,112575.5,112075.0,112328.0,509.0
1760163300,112323.0,112689.5,112271.5,112638.5,461.0
1760164200,112641.0,112641.0,112035.0,112097.0,716.0
1760165100,112097.0,112266.0,111983.0,112003.0,931.0
1760166000,112036.0,112050.0,111000.0,111357.0,1899.0
1760166900,111311.5,111311.5,110688.5,110688.5,1997.0
1760167800,110729.5,110943.5,110450.0,110573.5,1175.0
1760168700,110528.5,110635.5,110037.0,110338.5,1231.0
1760169600,110339.5,110455.0,110100.5,110219.5,694.0
1760170500,110274.0,111079.5,110208.0,110841.5,988.0
1760171400,110895.0,111269.5,110678.0,111201.5,867.0
1760172300,111201.5,111482.5,111201.5,111279.0,821.0
1760173200,111309.5,111631.5,111217.0,111476.5,1030.0
1760174100,111525.0,111743.0,111390.0,111686.0,790.0
1760175000,111734.0,111850.0,111438.5,111778.5,765.0
1760175900,111738.0,111777.5,111529.0,111612.0,706.0
1760176800,111597.0,111920.0,111577.5,111840.0,951.0
1760177700,111811.5,112132.5,111683.5,112132.5,1239.0
1760178600,112145.0,112212.0,111893.5,111974.5,1656.0
1760179500,111974.0,112133.0,111934.5,112063.5,526.0
1760180400,112067.5,112092.0,111846.0,111963.5,1091.0
1760181300,111938.5,112296.0,111636.5,112296.0,4002.0
1760182200,112275.0,112300.0,112127.5,112269.5,4234.0
1760183100,112236.0,112300.0,112043.5,112225.0,4359.0
1760184000,112199.5,112266.5,111984.0,112039.5,350.0
1760184900,112041.5,112423.0,112018.0,112423.0,459.0
1760185800,112365.0,112398.5,112142.0,112223.0,3241.0
1760186700,112264.5,112334.5,112100.5,112320.0,1430.0
1760187600,112323.0,112455.0,112111.5,112447.0,747.0
1760188500,112456.0,112466.0,112226.5,112283.0,509.0
1760189400,112283.0,112326.5,111836.5,112114.0,582.0
1760190300,112076.5,112295.5,112021.0,112209.0,396.0
1760191200,112208.5,112297.5,112111.5,112144.5,440.0
1760192100,112164.0,112239.5,111911.5,111990.0,521.0
1760193000,111983.0,112142.0,111880.0,112013.5,430.0
1760193900,112027.5,112036.5,111823.5,111934.5,1914.0
1760194800,111917.5,112342.0,111913.5,112230.5,248.0
1760195700,112200.5,112309.0,112147.0,112150.5,210.0
1760196600,112150.5,112181.5,111885.0,111885.5,312.0
1760197500,111885.5,112018.0,111741.0,111744.5,1612.0
1760198400,111744.5,112041.5,111744.5,112000.5,656.0
1760199300,111995.0,112013.5,111729.0,111745.5,433.0
1760200200,111774.0,111783.0,111402.5,111506.5,1536.0
1760201100,111450.5,111852.0,111404.5,111804.0,347.0
1760202000,111797.0,112015.0,111666.5,112001.0,282.0
1760202900,112004.5,112141.5,111976.0,112071.5,582.0
1760203800,112037.5,112117.5,111908.5,111989.0,193.0
1760204700,112010.0,112042.0,111800.0,111945.0,311.0
1760205600,111933.0,111976.0,111777.0,111844.0,130.0
1760206500,111830.5,111919.0,111800.0,111835.0,107.0
1760207400,111816.5,111919.5,111800.5,111877.0,106.0
1760208300,111905.5,111914.0,111811.0,111907.0,92.0
1760209200,111917.5,111980.0,111218.5,111518.5,2566.0
1760210100,111535.0,111568.5,110948.0,111338.0,2560.0
1760211000,111335.5,111335.5,110992.5,110992.5,240.0
1760211900,111004.5,111145.5,110817.5,111104.0,386.0
1760212800,111125.0,111292.0,110700.0,110768.0,1486.0
1760213700,110837.0,110876.5,110473.5,110569.5,388.0
1760214600,110490.0,110500.0,110257.0,110289.5,1581.0
1760215500,110246.5,110676.5,109612.5,110195.5,1925.0
1760216400,110177.5,110304.0,109541.5,109978.5,730.0
1760217300,109965.0,110819.0,109882.0,110709.0,1497.0
